att_check,Instructions,Condition,describe,timePerp,checkwant1,moral_1,dim_1,color_1,visualDetail_1,sound_1,smell_1,touch_1,taste_1,vivid_1,detail_1,comprehensible_1,complex_1,realistic_1,location_1,setting_1,spatialArrangementOb_1,spatialArrangmentPeo_1,time_1,year_1,season_1,day_1,hour_1,long_1,tone_1,implications_1,implicationsNow_1,felt_1,valenceThen_1,intensityThen_1,valenceNOw_1,intensityNow_1,thoughts_1,reveal_1,before_1,after_1,accuracy_1,oftenThought_1,oftenTALKED_1,age,gender,Q180,effort
8,1,noFor,When my old friend a few years back slept with my ex girlfriend I was very frustrated and mad at both of them. I fought my friend Max and we both ended up in the hospital from it. I loved this girl more than I loved myself. I I miss her everyday and I dont forgive my friend or her. They both broke me really bad.,20-Sep,3,7,7,7,7,5,1,7,1,7,7,7,3,7,7,7,7,7,7,7,5,7,3,1,1,6,6,7,1,7,2,4,7,3,2,5,7,7,1,30,1,1,15
8,1,noFor,"I remembered when someone I trusted asked me for money when I was younger. I said okay and leant them it. Each time I asked when they would pay me back, they'd say soon, but never did. I am still hurt about that.",11-May,3,7,6,4,3,4,3,3,3,5,3,3,4,3,4,6,5,4,6,3,5,3,5,5,3,5,5,5,4,5,3,5,5,4,3,5,5,4,4,30,1,1,15
8,1,noFor,"When I was at a college, I was involved with a honor society and I was one day listening to a friend on mine in this honor society who was really upset. I could tell he was upset by his body language and his tone of voice, and I started to ask him if he could explain why he was so upset. 

All of a sudden, he starts going on this disgusting sexist rant and starts yelling in a erratic manner. I was extremely hurt emotionally that he said of all of this extremely hurtful comments and sexist remarks, but I hid my emotional pain inside so he didn't blow-up further. But afterwards, I never saw him in the same light, and that outburst completely destroyed my image of him, and our friendship was never the same after that.",15-Jun,3,6,6,6,5,7,2,2,2,6,6,7,5,6,6,6,6,6,6,5,6,6,5,6,1,6,3,6,2,6,6,4,6,7,2,3,5,3,1,30,1,1,15
8,1,noFor,"I was at high school I was picked on by this guy by this guy lets say Jeff for no reason. He would make fun of me and every time we were in class. If I said something to him he would get mad almost like when he does it, it's laughter and joy, when I do it, it's anger and hate. I don' think it's fair.",1-Mar-13,3,7,3,3,3,1,1,1,1,2,2,3,3,3,2,2,2,3,3,3,3,3,2,3,3,5,7,7,1,7,1,5,2,5,3,3,7,1,1,30,1,1,15
8,1,noFor,My ex-girlfriend broke up with me. She didn't like how I treated her. I begged and pleaded for her to stay with me but she wouldn't. She was my first love so it destroyed me as a person.,10-Feb,3,1,6,1,5,2,1,5,1,5,5,3,3,5,2,2,1,2,5,1,2,5,1,5,2,7,3,7,1,7,5,2,6,7,3,6,2,2,2,31,1,1,15
8,1,noFor,"In June 2020 my cousin visited my place for a few days. He needed a place to stay while he looked for a place of his own. I was incredibly busy with work and sorting through my own problems but agreed. A significant amount cash went missing from my apartment around the same time. Due to Covid, I had no other guests so it had to be my cousin. He never admitted to stealing it and we do not speak to this day.",20-Jun,3,7,6,7,6,1,1,1,1,7,7,5,3,7,7,7,7,6,7,6,6,6,6,2,1,6,6,7,1,7,1,6,7,6,6,7,7,6,2,31,1,1,15
8,1,noFor,"My ex-girlfriend cut herself in front of me and blamed it on me. I was never able to forgive her. I felt responsible for the situation. However, I was younger back then.","March, 2014",3,6,7,7,6,3,2,4,1,7,7,7,5,6,7,7,7,7,5,7,7,6,6,2,1,7,5,7,1,7,1,3,5,3,5,7,6,6,5,31,1,1,15
8,1,noFor,"I was invited to play a game with an online friend. During this time, I was just starting to interact with her after not talking for some time, and trying to be friends again. She invited me into online voice chat to play with 3 of her friends. Her friends played extremely badly, and I was the only one playing well for 3 games. After the third game, one of friends started screaming at me and absolutely went off. Everyone sided with this guy because they didn't want to feel bad about how they played, and felt insecure. I felt absolutely betrayed and ended up being an absolutely negative experience.",20-Sep,3,7,6,6,5,1,1,1,1,4,6,6,5,6,5,5,5,5,5,4,3,2,1,3,3,1,1,5,1,6,1,7,5,4,5,4,6,6,2,32,1,1,15
8,1,noFor,A friend of mine had broke into my Mom's house and took all of our game systems. We found out it was our neighbor and got everything back luckily. I asked him if he did it and he lied and said it was somebody else. I never forgave him for that act of betraya.,"April, 2015",3,7,6,6,7,7,5,6,6,6,7,6,5,6,7,7,5,6,5,6,5,6,4,5,2,5,5,6,1,7,3,5,6,3,4,6,7,5,6,32,1,1,15
8,1,noFor,"I met someone who I was very attracted to. We hit it off right away and began dating. They had told me they were single. Long story short, I ended up finding out they were not only in a relationship, but they had been in that relationship for over 7 years. I was so mad. I don’t think I had ever been that mad before. It was mostly because of how betrayed I felt. I ended up cutting off all communication with that person and never forgave them for how they lied to me/betrayed my trust.",21-Nov,3,7,7,7,7,3,1,6,1,7,7,7,1,7,7,7,6,7,6,7,6,3,1,5,1,7,7,7,1,7,5,2,5,2,2,7,7,2,1,33,1,1,15
8,1,noFor,"It occurred a few years ago and involved a close friend who told a secret I shared with them in confidence. I remember finding out that other people knew about the secret and then my friend admitted that they'd told. I felt so angry and betrayed and hurt. I got into a major argument with them, and we haven't spoken since. ",18-Aug,3,6,7,7,6,1,1,1,1,6,6,7,1,7,3,4,5,6,7,7,7,4,2,1,1,6,7,7,1,6,4,2,6,5,6,7,5,2,1,33,1,1,15
8,1,noFor,"This was after I had my breakup.  I had an ex-friend that said that I was the reason that my ex-girlfriend left me.  Everyone knew that I was the one cheated on.  It really rattled me because this so called best friend took the side of someone she barely knew.  We got into it and said I was a horrible human being for something someone else done.  From that point, I never ever talked to this person.","March, 2014",3,7,7,1,7,7,1,1,1,7,6,7,1,7,7,7,7,7,7,7,7,7,4,4,1,6,5,7,1,7,4,7,7,6,4,7,7,3,2,34,1,1,15
8,1,noFor,"I had a friend a guy who I had known for years and years. He was my best friend throughout high school. Suddenly, senior year, I realized he was avoiding me. Didn't want to sit next to me at lunch, not talking to me at all, completely avoiding me. I soon learned why. Someone claimed I was gay and that apparently was enough for him to want to end his relationship with me. I am not gay nor do I have a problem with anyone who identifies as gay but I've never forgave that guy even when I saw him again and he wanted to act buddy buddy I just told him to leave me alone. ",7-Sep,3,7,6,1,2,3,1,1,1,5,5,7,4,7,7,5,4,4,5,5,3,4,3,4,1,5,4,7,1,6,1,4,4,4,5,5,1,4,4,34,1,1,15
8,1,noFor,My girlfriend and I were on a cruise together. We were celebrating our 3-year anniversary as a couple. I caught her cheating with a random stranger on the cruise. I ended the relationship before we got home and I never forgave her.,"July, 2022",3,6,6,7,6,7,5,4,3,6,5,5,5,5,6,5,5,5,5,5,6,6,5,6,1,7,7,7,1,7,1,5,6,4,6,6,3,6,5,35,1,1,15
8,1,noFor,"I remember being in swimming class and there was a man that used to pick on me during swimming class. Every time we had to jump in a practice he would crack jokes about sinking and dying and it was very embarrassing to me. I never forgave that kid for doing that. Luckily, I never saw him again! ",14-May,3,7,7,7,7,7,5,1,1,7,7,7,1,7,7,7,6,7,7,7,7,7,5,7,1,5,2,7,1,7,3,6,7,5,7,7,7,2,1,36,1,1,15
8,1,noFor,Two years ago I got a hit by another customer in the supermarket because he thought that I was getting the last toilet paper package so I was felt really uncomfortable and mad but I didn't take any action to avoid a deeper trouble.,"September, 2021",3,6,7,6,6,5,2,7,2,6,6,3,5,6,7,5,5,6,5,7,6,5,6,3,5,6,6,7,1,4,2,5,6,5,6,7,6,5,6,37,1,1,15
8,1,noFor,"My friend that was friends with my girlfriend before we were together, kept  hanging out with my girl friend alone. In the end I found out he was trying to sleep with her. He kept using the excuse they have always been friend. I never forgave him for that and it lead to a breakup.",16-Jul,3,5,6,6,6,6,3,3,2,6,6,5,5,6,6,5,6,6,5,5,5,5,5,6,2,5,6,2,2,6,2,6,6,5,2,6,6,5,2,37,1,1,15
8,1,noFor,"Within the past few years my ex-wife and I were sharing a house with two other 'friends.'  One of these friends specifically was jealous because they were friends with my wife prior to her and I getting together.  So when they would attempt to garner more attention from my ex and she didn't reciprocate the attention and instead gave me the most attention, the roommate started to play emotional and psychological tricks on me in an attempt to drive a wedge between my ex and I.  They would steal our phones and message us with the others respected phones making dramatic accusations and creating situations that never happened (e.g. me cheating on my wife.) They also started multiple social media accounts under our names and attempted to set up sexual encounters and dates in an attempt to convince us that we were running around on each other.  While I didn't believe any of what was being done, it really hurt my feelings deep to know that somebody was so starved for attention they would attempt to destroy what was seen in our circle of friends as the strongest love story out of everyone we ran in circles with.  I lost my ability to not only trust others outside of my relationship, but I started to question if she was capable of these events and it made me distance myself from my friends and my ex-wife.  Eventually it led to me filing for divorce and cutting everyone off.  I am still working on recovering from this.  I will never forgive that person for tainting our lives like that.",18-May,3,7,7,6,7,6,6,5,5,6,7,7,6,7,6,6,6,7,6,6,7,6,5,6,1,6,7,6,2,7,1,7,7,5,5,5,7,5,3,38,1,1,15
8,1,noFor,A girlfriend of mine cheated on me and it really hurt. She did this 8 years ago and I didn’t forgive her for it. I broke up with her and didn’t want to talk to her again. It was a bad ending and I found out from a friend of mine. We argued and she wanted me to forgive her. ,15-Jul,3,7,6,6,5,5,3,3,1,6,6,6,5,6,6,6,4,5,6,6,5,4,5,5,1,7,6,7,1,7,1,5,6,4,3,5,5,4,3,38,1,1,15
8,1,noFor,"A friend of mine borrowed 1500 from me because they really needed it. The person said he would totally pay it back. I trusted him in doing so, but time passed and eventually it had been months. I asked for it back because I came into a situation where I needed it. They ended up never giving it back and our friendship suffered. It made me sad they had lied to me. ",14-Apr,3,6,5,5,5,6,1,3,1,6,5,5,2,6,6,6,2,5,6,5,2,5,2,3,2,2,5,5,3,5,2,5,3,5,2,2,5,5,4,38,1,1,15
8,1,noFor,My ex fiance and I had a big fight. She took off and I didn't hear from her for 2 days. She went on a alcohol binge and ended up cheating on me. It took her a year to finally tell me what happened. I couldn't move past it and we split up a few months after she told me.,"March, 2015",3,7,6,2,3,1,1,2,1,6,6,5,3,6,7,6,3,6,6,5,4,3,2,5,1,6,6,7,1,6,1,6,6,5,3,6,6,3,2,39,1,1,15
8,1,noFor,My girlfriend cheated on me with my best friend. It was upsetting when i discovered and confronted them. theey lied to me at first but then admitted to what happened. I was distraught and wanted nothing to do with them and cut them out of my life.,"auguest, 2018",3,7,7,7,6,6,3,4,2,7,7,6,3,5,6,7,7,6,6,6,5,6,7,6,1,7,7,7,1,7,2,7,6,4,3,6,7,6,5,40,1,1,15
8,1,noFor,"This would have to be when my best friend at the time had sex with my fiance behind my back. It was extremely messed up because of how well it was orchestrated. I didn't forgive either one of them to this day but what hurt me the worse was losing my best friend. We grew up together and something's just don't end up right, I walked in on them by the way, who knows how long this actually went on for though. ","December, 2019",3,7,7,7,7,5,1,2,1,7,7,6,3,7,7,4,1,4,7,7,7,7,2,4,1,4,6,7,1,7,1,7,7,4,6,4,7,5,2,40,1,1,15
8,1,noFor,"A teenage friend needed a ride home late at night.  My dad and I drove them way across town to their mom's apartment, where they snuck in.  On the way home, my dad started berating and insulting me out of nowhere, calling me names.  This went on for the entire drive home (30 minutes).  That changed our relationship forever.","October, 2017",3,7,7,6,7,7,2,2,1,7,7,7,4,7,7,7,7,7,7,6,7,5,7,7,1,6,7,7,1,7,1,7,7,6,4,1,7,2,2,43,1,1,15
8,1,noFor,"I got into some legal trouble, and a friend of mine who is an attorney didn't offer to help me in any way. I know that had helped other friends with similar cases, but he didn't offer to take the case. He also didn't even offer any advice or show any concern about the situation. We stopped speaking to each other afterwards.","October, 2017",3,2,6,7,6,2,1,2,1,6,5,7,2,7,7,7,4,4,5,6,7,6,2,3,1,5,2,6,1,4,3,2,5,4,6,6,6,2,1,44,1,1,15
8,1,noFor,"I was friends with Tony for over 20 years. He led me into an investment with him and his partner. His partner stole the money. Tony was unable to help me get money back. I was deeply hurt over this, financially and emotionally.",17-Jan,3,7,7,2,2,1,1,1,1,7,7,7,6,6,5,5,2,2,6,6,3,6,6,7,1,7,7,7,1,7,1,7,7,5,5,6,7,7,5,46,1,1,15
8,1,noFor,had a friend who several years ago broke my trust. they told people something i told them in confidence. was really upsetting as this person was a close friend. i asked them to not tell anyone else as was important they do not. they went ahead and told several people. ,"June, 2019",3,5,6,2,6,5,1,2,1,6,6,7,4,6,5,6,5,5,6,6,6,5,3,5,2,5,4,7,1,6,3,4,6,4,3,5,6,5,3,46,1,1,15
8,1,noFor,Got sucker punched by an old friend. Knocked a front tooth out. It was very painful and expensive. I will never forgive him. And he's not sorry either.,July 22 2020,3,7,7,4,7,1,1,1,1,7,7,4,1,7,4,7,7,4,7,7,7,7,7,4,1,4,7,7,7,5,1,5,3,4,4,5,5,3,3,46,1,1,15
8,1,noFor,I remember that when I was young and I felt that this guy was messing with my brother so I jumped on him. After that that guy never messed with our family again,Jun-87,3,5,6,5,6,5,4,6,3,6,6,5,5,7,6,7,6,6,7,6,5,6,6,5,3,6,5,6,4,5,3,5,5,6,5,5,5,5,2,47,1,1,15
8,1,noFor,One memory that stuck with me for a very long time happened around 5 years ago. One of my best friends that I grew up with and I built a business together. We both came from humble backgrounds and always wanted to help each other when we could. We eventually were able to start working together flipping houses in our local area. This was a side hustle for both of us and we both put in a lot of time to make it happen on top of our regular jobs. My friend eventually stole money from the company and moved to another country. He left me in debt and destroyed the company we built together as well as our friendship. ,"July, 2018",3,7,7,7,6,1,1,6,1,7,7,7,5,7,7,7,5,7,5,7,7,7,6,4,1,7,7,7,1,7,1,7,7,7,6,7,7,7,5,50,1,1,15
8,1,noFor,"My father passed away, and a good friend of mine at the time ignored me on the day of the funeral, after he told me he would c9me to the funeral, but did not.  ","June, 2014",3,6,7,6,6,6,1,1,1,7,7,7,4,6,7,6,6,6,6,6,7,6,6,5,2,3,5,6,1,6,2,6,7,6,4,6,7,5,4,52,1,1,15
8,1,noFor,I was emotionally harmed by a coworker.  The incident involved a policy change that I implemented.  The coworker did not accept the policy change.  They made my life difficult by rallying other coworkers against me.  I found the actions of the coworker to be unacceptable and unforgivable.,"July, 2017.",3,3,4,4,5,3,1,2,1,4,4,4,4,4,6,6,3,4,4,7,7,2,1,3,1,7,3,7,1,6,1,2,3,1,6,6,3,7,2,52,1,1,15
8,1,noFor,I came back from an out of town business trip. I found that I couldn't even go to the neighborhood convenience store to buy a pack of cigarettes without running into two or three men that my wife fucked while I was gone. We ended up divorced. I never forgave her and still have nothing to do with her to this very day.,10-Mar-15,3,7,7,6,6,6,1,1,1,7,7,7,7,6,7,7,7,7,6,5,5,7,7,3,2,7,7,7,2,7,2,5,6,3,5,6,7,6,5,54,1,1,15
8,1,noFor,"A few years ago, ""Owen"" accused me of screwing up a job inside the warehouse (it was not my fault) and yelled about it all over the warehouse at the top of his lungs. It was done to embarrass me in front of my peers.",17-Oct,3,6,6,7,5,7,1,1,1,7,5,6,2,6,7,7,5,5,6,5,5,4,4,4,1,5,3,7,1,7,3,4,4,4,3,5,6,2,2,56,1,1,15
8,1,noFor,"I recall an incident where I was sexually assaulted. I was drinking with a friend and we both had too much. When I came to my pants were on my ankles, and my friend was attempting to penetrate me anally. He  harmed   me both  physically and emotionally.",19-Apr,3,7,6,7,7,2,5,6,2,6,6,6,6,6,6,6,6,6,5,6,5,6,5,3,1,7,7,6,1,7,1,6,4,2,5,7,6,7,3,58,1,1,15
8,1,noFor,"This had to do with my professional career. I was backstabbed by who I thought was an ally and a friend.  Besides harming me emotionally, this person harmed my family- and that is not forgivable. ","April, 2008",3,6,7,5,3,3,1,4,2,7,7,7,2,7,7,7,7,7,7,6,6,7,6,4,1,6,7,7,1,7,1,7,6,4,6,6,6,6,6,61,1,1,15
8,1,noFor,An acquaintance stole my identity. They stole some of my mail and obtained personal identification information. They used this information to open accounts in my name and then defraud those accounts. I was then held responsible for those frauds and it caused a lot of distress and problems until I was able to get out from under the legal weight of the crimes. The person who caused this mess was never held to account.,"September, 2015",3,7,7,6,7,2,1,1,1,7,7,7,6,7,5,5,7,7,6,6,6,1,1,5,1,7,7,7,1,7,2,5,7,6,2,3,7,7,6,66,1,1,15
8,1,noFor,No one has harmed me.,No harm occurred,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79,1,1,15
8,1,noFor,"TW SA, but this is the first thing that came to mind, and everything is confidential anyways...
I thought this person was my friend.  We'd stayed up all night together on various different occasions, talking until the Sun came up and exchanging various stories about our lives.  At that time I didn't have many people I was good friends with, so I was really happy to have a good friend like this.  Well, long story short, while we were sleeping next to each other in different chairs, I awoke to them touching me in a not very nice way.  That's all I want to go into to be honest, but I think you can understand",20-Feb,3,7,6,1,3,1,1,6,1,4,3,3,3,4,7,7,6,5,2,2,2,2,1,5,1,7,7,7,1,7,1,7,5,3,2,4,5,3,2,,1,1,15
8,1,noFor,I went to California for a funeral with my parents and older sister. My sister and I had not spent much time together recently since she had moved overseas. Tensions were high because of the funeral. I was also stressed from trying to keep up with schoolwork during the trip and was short with her at one point. This led to her saying a lot of hurtful things about me.,22-Jul,3,5,5,7,6,7,1,3,1,5,5,7,6,6,6,6,6,6,4,5,5,3,4,2,1,6,6,7,1,6,1,5,5,6,5,7,5,5,1,19,2,1,15
8,1,noFor,In 2019 a friend of my friend stole a watch from me. It had sentimental value and neither of them did anything to remedy the situation. They both knew i knew he had ,"November, 2019",3,7,6,7,7,2,2,6,1,7,6,6,2,6,7,5,5,3,5,2,6,5,7,2,1,5,6,7,1,7,1,6,7,2,1,1,7,5,6,20,2,1,15
8,1,noFor,"When I was 19 I was in love with a boy, and we had talked about getting married after returning home from our respective mission trips. We were both on the same page, and talked every week as permitted by cell service and whatnot. One week, I was so happy because I got to talk to him far more than usual, and then he asked for time to think by himself. I let him be, and then he came back, and asked me if I still thought we had a future. I said yes, because I was still planning on that being the case. He told me that he no longer saw that, and that he didn't see any point in continuing the relationship. It was very out of the blue and hurt more than anything.",22-Jun,3,5,6,7,2,2,1,2,1,6,5,6,2,6,7,6,5,5,6,7,7,7,7,5,2,7,5,6,2,7,3,4,5,5,5,5,7,7,3,20,2,1,15
8,1,noFor,"My best friend at the time let me go home with a stranger I had just met at a party. I was blackout drunk, and was taken advantage of. I will never forgive either of them. I will not have to forgive them either, she passed away around a year ago and I have no clue where or how he ended up.",17-May,3,7,2,4,2,3,4,5,3,4,3,4,3,4,7,3,4,3,5,3,3,5,4,7,1,4,7,3,3,5,1,7,3,4,2,2,6,7,4,21,2,1,15
8,1,noFor,I remember when someone i knew said hurtful things regarding me to someone else. i had never heard them say such things and it really hurt. they have never told those things to my face and i would be devastated if they ever did. i heard it all and i cried silently and pretended i didnt hear anything but i was extremely hurt by this i dont remember the words said but i remember how it felt. ,19-Oct,3,7,4,7,7,1,1,2,1,4,2,4,1,5,7,7,7,7,7,4,4,4,4,3,1,3,7,7,1,7,1,6,7,4,1,2,7,4,1,21,2,1,15
8,1,noFor,"A year ago, while I was away at college, my dog fell in the pool in the middle of the night. He drowned and was found in the morning. I always told my mom to close the doggy door during the night or either buy a fence to enclose the pool since he has fallen in the pool a couple times before. She never wanted to take my advice when he was alive. She then got two new puppies and finally started closing the dog door during the middle of the night and she even put up a new fence. ","May, 2022",3,6,7,4,2,2,2,2,2,7,7,7,4,6,7,7,5,6,1,6,6,6,1,4,1,3,7,7,1,7,6,5,6,4,1,7,6,7,5,22,2,1,15
8,1,noFor,The other person harmed me emotionally because they manipulated me in thinking I wasn't worth more than just being with him. This was in a year long relationship whereI was very vulnerable and wanted to be in this relationship. I never forgave this person because they really damaged my self-image and confidence.,16-Jun,3,5,5,5,4,5,5,5,3,5,4,5,5,5,3,5,5,4,5,5,5,3,4,4,2,3,3,3,5,3,2,3,3,3,2,5,3,4,4,23,2,1,15
8,1,noFor,"I had a friend in high school who was extremely toxic emotionally and physically. The only reason I was friends with her was because she was popular and I wanted to fit in. Anyways, one day we went to the mall shopping, and she dared me to steal a makeup kit from a store for her. She threatened that I was weak if I didn't do it, and so I did. Afterward, I felt mentally exhausted and guilty that I stole, and I still regret it to this day. I broke off our friendship a year later, but I never forgave her for making me do unfortunate activities. ",19-Feb,3,6,6,5,5,5,4,5,2,5,6,5,4,5,5,6,5,6,5,5,4,5,5,5,1,6,4,5,2,5,1,5,5,5,5,5,6,6,6,23,2,1,15
8,1,noFor,"One morning, I was feeling particularly anxious at school. I knew my mom wouldn't care that I felt like I needed a day to myself and to go home. I purposely ripped my tights and told her I needed to go home to change. She was already not buying it and started berating me. This turned into an argument about my mental health as she refused to get me any better help when I asked. As soon as we pulled up to the driveway of our house, I bolted out of the car and ran inside. She then chased me up the stairs to my room in anger as I ran from her and cried about how I felt neglected and abandoned. We never talked about this, she never really apologized. I still haven't forgiven her.",17-Apr,3,6,5,3,3,1,1,5,1,5,5,7,5,6,6,7,4,6,5,7,3,1,5,5,1,6,7,5,1,7,1,7,1,6,3,6,7,7,2,23,2,1,15
8,1,noFor,"I had a friend in college who took advantage of our friendship. There were repeated instances where she would take advantage of me being kind to her. In this particular instance, I found out she was talking badly about me to some of our mutual friends. This hurt me because I feel like it affected my friendship with the other people I was friends with. ",19-Dec,3,6,3,4,5,5,2,2,1,4,3,4,3,5,5,5,3,5,5,3,5,3,2,4,3,3,3,6,2,2,3,5,5,3,3,3,4,5,4,24,2,1,15
8,1,noFor,I had an emotionally abusive boyfriend that constantly made me feel awful about myself. He would berate me daily and then say he was the only person who would put up with me. For some reason I believed him and put up with this for two years. It made me extremely insecure in my teenage years. I took years and lots of therapy to get my confidence back/ believe I was worthy of life and love.,"June, 2014",3,7,7,1,7,7,2,6,1,7,7,7,5,7,7,7,5,7,7,7,7,7,7,7,1,2,5,7,1,7,2,6,7,7,7,7,7,4,7,24,2,1,15
8,1,noFor,"My boyfriend was dating another girl at the same time he was dating me. He was having sex with both of us and taking us on dates, sometimes within the same day. Her and I found out and both broke up with him and never talked to him again. I have never forgiven him.",18-Jun,3,7,7,7,7,7,1,1,1,7,7,5,6,7,5,7,6,5,5,7,6,6,6,6,6,5,5,7,1,7,3,2,5,5,1,1,6,2,3,25,2,1,15
8,1,noFor,This person harmed me emotionally. They were very rude to both me and my coworkers and used their influence to basically blackmail us. It was very stressful and made me fear for my job. It was scary because this person was very nice and friendly to us before blowing up over something small where they did not want to follow rules asked by us.,"April, 2022",3,5,6,7,5,5,3,1,1,4,4,5,4,3,7,7,4,5,5,5,7,5,5,2,1,6,2,5,2,7,3,1,6,2,2,6,5,1,2,25,2,1,15
8,1,noFor,"A few years ago a friend sent me a long text message expressing that I was not meeting her expectations when it came to friendship. At the time I was working, going to school, and experiencing a lot of mental turmoil. She thought I didn't pay enough attention to her and decided to stop being my friend after that. I was really heartbroken.","December, 2019",3,5,3,7,5,2,1,2,1,5,2,4,3,7,7,6,3,5,1,2,6,1,1,2,1,6,7,7,1,1,2,2,4,6,2,5,1,3,2,25,2,2,15
8,1,noFor,"My ex-boyfriend, who I was with for 8 years before we broke up, cheated on me regularly while we were together, for the entirety of our relationship. I always knew, but every time I would call him out on it, he would convince me that I was just crazy and jealous and that he wasn't doing anything wrong. I stupidly believed him. After we broke up, he confessed everything to me and told me that it had been going on since the start, consistently. I was devastated and betrayed. He had manipulated me through our entire relationship and betrayed my trust while taking advantage of me. I have not forgiven him to this day and I will never forgive him. ",19-Jun,3,7,6,6,5,3,1,4,1,6,6,6,3,7,6,7,5,4,7,7,7,3,3,7,1,7,7,7,1,7,1,4,4,6,3,4,6,7,3,26,2,1,15
8,1,noFor,Someone treated me like crap because they were mad at my mother. They disrespected me by calling me out of my name. They also wanted to fight which I thought was excessive. They were very hostile toward my mother and that was the beginning of it all that made me upset with them anyways. ,18-Feb,3,4,5,7,6,7,1,5,1,6,4,3,2,6,5,7,3,5,3,2,1,1,1,3,1,7,5,5,1,7,1,5,3,3,2,5,5,2,2,28,2,1,15
8,1,noFor,"My sister is my best friend, or used to be. We had a falling out a few years back where we were talking on txts and i was mad in general so i told her that. I told her that i dont feel like talking to anyone and that im depresed. She sent Okay and after that we didnt talk. I waited for her message to ask why or what had happened but it was a long wait. We didnt talk for 2 years after that day. She hurt me emotionally very bad and i havent been the same with her ever since.",16-Jan,3,5,7,6,7,1,1,1,1,7,6,6,6,7,7,5,6,6,6,6,7,7,7,5,1,5,4,6,1,7,3,5,4,5,4,7,6,5,3,29,2,1,15
8,1,noFor,"A few years ago, I was walking home at night with a friend. We walked by a house with men we knew. They called our names and we walked over. They opened their arms to gesture for a hug. When we hugged them we looked down and noticed their genitals were hanging out. We screamed and ran away. ",19-Oct,3,6,7,7,7,6,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,2,6,5,7,1,6,1,6,7,4,6,4,7,5,5,31,2,1,15
8,1,noFor,My friend lied to be for a good 3 months or so about dating my ex. We were broken up for 10 months and she told me they hung out a few times and that was it. I was fine with it since we weren't together for a while so me and my friend were fine. then i find out from another friend that they are hanging out more than she said and were more than what she said. I confronted her about it and said im upset that you lied not about the actual situation. Her response was im sorry you feel i should have went about it in a different way,14-Jun,3,7,7,7,5,6,1,1,1,6,6,7,1,7,6,7,6,6,7,7,7,7,1,5,1,3,4,7,1,7,4,2,7,4,5,6,7,5,4,32,2,1,15
8,1,noFor,I never forgave my ex who was abusive to me in many ways. We broke up a few years ago but the pain and trauma they caused is still being healed from. I am constantly trying to heal from years of torment and pain. ,20-Aug,3,7,7,7,7,7,7,7,4,7,5,5,4,5,4,5,4,5,4,5,4,5,6,6,1,7,7,7,7,7,7,6,6,6,6,6,6,5,5,32,2,1,15
8,1,noFor,"I suffer from depression and a severe eating disorder that is chronic and treatment resistant. A family member was unable to deal with my illness and screamed hurtful and ignorant things at me. She made me feel threatened, misunderstood, and worthless. After finally being able to get away, I felt unsafe to return and spend time with this family member again.",22-Nov,3,5,6,6,4,5,3,2,2,5,5,5,4,5,7,5,5,6,6,6,6,4,5,5,2,7,6,6,1,7,3,5,5,5,4,5,6,5,4,35,2,1,15
8,1,noFor,My ex boyfriend drove me home while drunk one night. He insisted on driving my car. It terrified me because my father was also a drunk and a loser. I feared for my life.,16-Nov,3,6,7,3,7,5,6,5,2,5,5,5,3,5,7,7,3,3,3,5,6,2,1,1,1,5,6,7,1,7,5,6,3,3,2,5,3,6,5,35,2,1,15
8,1,noFor,In college in my sophomore year a guy choked me and left me a mark. I went to the campus police to report and they dismissed it. ,6-Sep,3,7,7,7,7,7,1,7,1,7,7,7,1,7,7,7,7,7,7,7,5,2,2,3,1,7,7,7,1,7,1,7,7,7,5,7,7,3,5,36,2,1,15
8,1,noFor,"A person lied to my girlfriend in an attempt to get her to break up with me. It happened over break. I was very vulnerable at the time. It did not work, but I never forgave them for trying. ",14-Dec,3,7,5,5,6,2,1,1,1,5,5,5,5,5,5,6,5,5,4,5,7,4,5,3,5,5,1,6,2,6,3,4,3,5,3,2,7,5,2,36,2,1,15
8,1,noFor,It was an ex boyfriend who cheated. I was emotionally hurt. The other woman called and told me.  I called a friend and she helped me move all of my stuff out of our home before he got off work that day. I could never forgive him for hurting me. ,5-Apr,3,7,5,3,5,3,1,2,1,5,4,5,4,5,5,5,5,5,5,5,5,5,4,4,1,7,6,6,1,7,4,1,5,4,2,5,2,3,4,36,2,1,15
8,1,noFor,A former co-worker of mine used to be good work friends. They started an argument with me that I felt they went to far. I put up a boundary and they decided to cross it every chance they had. I relationship was never the same. I tried to forget about it and move on but I kept them at a distance ever since.,18-Aug,3,5,7,6,6,4,2,7,2,7,7,7,5,7,7,7,6,6,6,5,6,6,2,2,2,6,6,7,2,6,1,6,6,6,6,7,1,6,7,37,2,1,15
